ancillary_purchase_id,booking_id,item_id,item_type,item_name,quantity,unit_price_usd,total_price_usd
ANCP0001951,BKG001936,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001952,BKG001937,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0001953,BKG001938,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0001954,BKG001939,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0001955,BKG001940,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0001956,BKG001941,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0001957,BKG001942,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001958,BKG001943,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0001959,BKG001944,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0001960,BKG001945,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0001961,BKG001945,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0001962,BKG001947,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001963,BKG001948,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0001964,BKG001949,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001965,BKG001950,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0001966,BKG001952,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0001967,BKG001952,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0001968,BKG001953,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0001969,BKG001954,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001970,BKG001955,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001971,BKG001956,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0001972,BKG001958,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0001973,BKG001959,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0001974,BKG001959,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0001975,BKG001960,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0001976,BKG001961,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0001977,BKG001961,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0001978,BKG001962,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0001979,BKG001964,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0001980,BKG001965,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0001981,BKG001966,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001982,BKG001967,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0001983,BKG001969,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0001984,BKG001969,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0001985,BKG001970,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0001986,BKG001971,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0001987,BKG001971,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0001988,BKG001972,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0001989,BKG001973,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001990,BKG001974,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0001991,BKG001974,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0001992,BKG001975,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0001993,BKG001976,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0001994,BKG001977,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0001995,BKG001977,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0001996,BKG001978,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0001997,BKG001979,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0001998,BKG001979,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0001999,BKG001980,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002000,BKG001981,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002001,BKG001982,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002002,BKG001984,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0002003,BKG001985,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002004,BKG001986,ANC01,baggage,Extra Bag 23kg,1,39.07,39.07
ANCP0002005,BKG001986,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0002006,BKG001987,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002007,BKG001988,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0002008,BKG001988,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0002009,BKG001989,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002010,BKG001990,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0002011,BKG001991,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002012,BKG001992,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0002013,BKG001994,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0002014,BKG001996,ANC03,seat,Standard Seat,1,14.77,14.77
ANCP0002015,BKG001996,ANC04,seat,Preferred Seat,1,33.23,33.23
ANCP0002016,BKG001997,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0002017,BKG001997,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0002018,BKG001998,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002019,BKG001999,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002020,BKG002000,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002021,BKG002001,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002022,BKG002002,ANC06,meal,Hot Meal Upgrade,1,14.4,14.4
ANCP0002023,BKG002002,ANC01,baggage,Extra Bag 23kg,1,33.6,33.6
ANCP0002024,BKG002004,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002025,BKG002005,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0002026,BKG002010,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002027,BKG002011,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0002028,BKG002012,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002029,BKG002013,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0002030,BKG002013,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0002031,BKG002014,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002032,BKG002015,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002033,BKG002016,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0002034,BKG002018,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002035,BKG002019,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0002036,BKG002019,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0002037,BKG002020,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002038,BKG002022,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002039,BKG002023,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002040,BKG002024,ANC04,seat,Preferred Seat,1,24.0,24.0
ANCP0002041,BKG002024,ANC04,seat,Preferred Seat,1,24.0,24.0
ANCP0002042,BKG002025,ANC06,meal,Hot Meal Upgrade,1,14.4,14.4
ANCP0002043,BKG002025,ANC01,baggage,Extra Bag 23kg,1,33.6,33.6
ANCP0002044,BKG002026,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0002045,BKG002026,ANC05,seat,Extra Legroom Seat,1,25.2,25.2
ANCP0002046,BKG002027,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0002047,BKG002027,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0002048,BKG002031,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002049,BKG002032,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0002050,BKG002033,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002051,BKG002034,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002052,BKG002035,ANC11,priority,Fast Track Security,1,15.0,15.0
ANCP0002053,BKG002035,ANC11,priority,Fast Track Security,1,15.0,15.0
ANCP0002054,BKG002036,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002055,BKG002038,ANC11,priority,Fast Track Security,1,16.36,16.36
ANCP0002056,BKG002038,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0002057,BKG002039,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0002058,BKG002040,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002059,BKG002041,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0002060,BKG002042,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0002061,BKG002044,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002062,BKG002045,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0002063,BKG002045,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0002064,BKG002046,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002065,BKG002047,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002066,BKG002048,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002067,BKG002049,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002068,BKG002050,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002069,BKG002052,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002070,BKG002053,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002071,BKG002055,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002072,BKG002057,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002073,BKG002058,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002074,BKG002059,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0002075,BKG002059,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0002076,BKG002060,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0002077,BKG002061,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002078,BKG002062,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0002079,BKG002064,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002080,BKG002065,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0002081,BKG002065,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0002082,BKG002066,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002083,BKG002067,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002084,BKG002068,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0002085,BKG002068,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0002086,BKG002070,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0002087,BKG002071,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002088,BKG002072,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0002089,BKG002073,ANC05,seat,Extra Legroom Seat,1,39.07,39.07
ANCP0002090,BKG002073,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0002091,BKG002074,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0002092,BKG002075,ANC11,priority,Fast Track Security,1,15.0,15.0
ANCP0002093,BKG002075,ANC06,meal,Hot Meal Upgrade,1,15.0,15.0
ANCP0002094,BKG002077,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002095,BKG002078,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002096,BKG002079,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0002097,BKG002079,ANC01,baggage,Extra Bag 23kg,1,25.2,25.2
ANCP0002098,BKG002080,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002099,BKG002081,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002100,BKG002082,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0002101,BKG002082,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002102,BKG002083,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002103,BKG002085,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002104,BKG002087,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002105,BKG002088,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002106,BKG002089,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0002107,BKG002090,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0002108,BKG002090,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0002109,BKG002091,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002110,BKG002093,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002111,BKG002096,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0002112,BKG002097,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0002113,BKG002098,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002114,BKG002099,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0002115,BKG002100,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002116,BKG002101,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0002117,BKG002101,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0002118,BKG002103,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0002119,BKG002105,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0002120,BKG002106,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0002121,BKG002106,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0002122,BKG002107,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002123,BKG002108,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002124,BKG002109,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002125,BKG002110,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0002126,BKG002111,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002127,BKG002112,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002128,BKG002113,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002129,BKG002114,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0002130,BKG002115,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0002131,BKG002116,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0002132,BKG002117,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002133,BKG002118,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002134,BKG002120,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002135,BKG002121,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0002136,BKG002122,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002137,BKG002123,ANC06,meal,Hot Meal Upgrade,1,31.3,31.3
ANCP0002138,BKG002123,ANC03,seat,Standard Seat,1,16.7,16.7
ANCP0002139,BKG002124,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002140,BKG002126,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002141,BKG002127,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0002142,BKG002128,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0002143,BKG002130,ANC11,priority,Fast Track Security,1,31.3,31.3
ANCP0002144,BKG002130,ANC03,seat,Standard Seat,1,16.7,16.7
ANCP0002145,BKG002131,ANC05,seat,Extra Legroom Seat,1,35.74,35.74
ANCP0002146,BKG002131,ANC10,priority,Priority Boarding,1,12.26,12.26
ANCP0002147,BKG002133,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002148,BKG002134,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0002149,BKG002135,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0002150,BKG002135,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0002151,BKG002136,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002152,BKG002138,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002153,BKG002139,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002154,BKG002140,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002155,BKG002141,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002156,BKG002142,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0002157,BKG002142,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0002158,BKG002144,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0002159,BKG002145,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002160,BKG002146,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002161,BKG002147,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002162,BKG002148,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002163,BKG002149,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002164,BKG002150,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002165,BKG002151,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0002166,BKG002153,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002167,BKG002154,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0002168,BKG002154,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0002169,BKG002155,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002170,BKG002156,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002171,BKG002157,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0002172,BKG002157,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0002173,BKG002158,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002174,BKG002159,ANC10,priority,Priority Boarding,1,21.6,21.6
ANCP0002175,BKG002159,ANC03,seat,Standard Seat,1,14.4,14.4
ANCP0002176,BKG002160,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002177,BKG002162,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002178,BKG002163,ANC06,meal,Hot Meal Upgrade,1,24.0,24.0
ANCP0002179,BKG002163,ANC06,meal,Hot Meal Upgrade,1,24.0,24.0
ANCP0002180,BKG002164,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002181,BKG002165,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002182,BKG002166,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002183,BKG002168,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0002184,BKG002168,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0002185,BKG002169,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0002186,BKG002171,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0002187,BKG002171,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002188,BKG002173,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002189,BKG002174,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002190,BKG002175,ANC11,priority,Fast Track Security,1,15.0,15.0
ANCP0002191,BKG002175,ANC06,meal,Hot Meal Upgrade,1,15.0,15.0
ANCP0002192,BKG002176,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002193,BKG002177,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0002194,BKG002178,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002195,BKG002179,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002196,BKG002182,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0002197,BKG002184,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0002198,BKG002188,ANC07,meal,Premium Meal,1,18.75,18.75
ANCP0002199,BKG002188,ANC11,priority,Fast Track Security,1,11.25,11.25
ANCP0002200,BKG002189,ANC03,seat,Standard Seat,1,12.52,12.52
ANCP0002201,BKG002189,ANC06,meal,Hot Meal Upgrade,1,23.48,23.48
ANCP0002202,BKG002190,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0002203,BKG002191,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0002204,BKG002193,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002205,BKG002194,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0002206,BKG002195,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002207,BKG002196,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002208,BKG002197,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002209,BKG002198,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0002210,BKG002199,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0002211,BKG002200,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002212,BKG002201,ANC07,meal,Premium Meal,1,20.27,20.27
ANCP0002213,BKG002201,ANC10,priority,Priority Boarding,1,9.73,9.73
ANCP0002214,BKG002202,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0002215,BKG002203,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002216,BKG002204,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002217,BKG002205,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0002218,BKG002206,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002219,BKG002207,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0002220,BKG002207,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0002221,BKG002209,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002222,BKG002210,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002223,BKG002211,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002224,BKG002212,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002225,BKG002212,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002226,BKG002213,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002227,BKG002214,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002228,BKG002215,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002229,BKG002216,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002230,BKG002218,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002231,BKG002219,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002232,BKG002220,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0002233,BKG002220,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0002234,BKG002222,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002235,BKG002223,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002236,BKG002225,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002237,BKG002228,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002238,BKG002229,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002239,BKG002230,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0002240,BKG002231,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002241,BKG002231,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002242,BKG002232,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002243,BKG002233,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002244,BKG002235,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0002245,BKG002235,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0002246,BKG002236,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002247,BKG002237,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0002248,BKG002237,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0002249,BKG002238,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002250,BKG002239,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0002251,BKG002239,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0002252,BKG002240,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002253,BKG002241,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002254,BKG002242,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002255,BKG002244,ANC01,baggage,Extra Bag 23kg,1,33.6,33.6
ANCP0002256,BKG002244,ANC06,meal,Hot Meal Upgrade,1,14.4,14.4
ANCP0002257,BKG002246,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0002258,BKG002246,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0002259,BKG002247,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0002260,BKG002248,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0002261,BKG002248,ANC11,priority,Fast Track Security,1,19.57,19.57
ANCP0002262,BKG002249,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0002263,BKG002249,ANC05,seat,Extra Legroom Seat,1,29.3,29.3
ANCP0002264,BKG002250,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0002265,BKG002250,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0002266,BKG002251,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0002267,BKG002252,ANC06,meal,Hot Meal Upgrade,1,15.0,15.0
ANCP0002268,BKG002252,ANC11,priority,Fast Track Security,1,15.0,15.0
ANCP0002269,BKG002253,ANC11,priority,Fast Track Security,1,10.8,10.8
ANCP0002270,BKG002253,ANC01,baggage,Extra Bag 23kg,1,25.2,25.2
ANCP0002271,BKG002255,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0002272,BKG002256,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0002273,BKG002257,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0002274,BKG002258,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002275,BKG002259,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002276,BKG002261,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0002277,BKG002262,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002278,BKG002263,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0002279,BKG002265,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002280,BKG002266,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002281,BKG002267,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0002282,BKG002268,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0002283,BKG002270,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0002284,BKG002271,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0002285,BKG002271,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0002286,BKG002272,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0002287,BKG002272,ANC06,meal,Hot Meal Upgrade,1,16.36,16.36
ANCP0002288,BKG002273,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0002289,BKG002274,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0002290,BKG002275,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0002291,BKG002276,ANC11,priority,Fast Track Security,1,18.0,18.0
