loyalty_txn_id,customer_id,txn_date,txn_type,miles_amount,related_booking_id,description
LTX0000966,CUST0018,2024-11-30 00:00:00,Earn,1220,BKG002947,Miles earned from flight booking (tier=Silver)
LTX0000967,CUST0134,2024-11-13 00:00:00,Earn,975,BKG002949,Miles earned from flight booking (tier=Silver)
LTX0000968,CUST0248,2024-12-26 00:00:00,Earn,1124,BKG002958,Miles earned from flight booking (tier=Silver)
LTX0000969,CUST0299,2024-12-18 00:00:00,Earn,866,BKG002966,Miles earned from flight booking (tier=Silver)
LTX0000970,CUST0185,2024-11-26 00:00:00,Earn,985,BKG002974,Miles earned from flight booking (tier=Explorer)
LTX0000971,CUST0225,2024-12-12 00:00:00,Earn,1684,BKG002975,Miles earned from flight booking (tier=Silver)
LTX0000972,CUST0002,2024-12-22 00:00:00,Earn,518,BKG002977,Miles earned from flight booking (tier=Explorer)
LTX0000973,CUST0119,2024-12-29 00:00:00,Earn,371,BKG002978,Miles earned from flight booking (tier=Silver)
LTX0000974,CUST0144,2024-11-23 00:00:00,Earn,221,BKG002979,Miles earned from flight booking (tier=Explorer)
LTX0000975,CUST0143,2024-12-18 00:00:00,Earn,175,BKG002987,Miles earned from flight booking (tier=Explorer)
LTX0000976,CUST0246,2025-01-06 00:00:00,Earn,196,BKG002991,Miles earned from flight booking (tier=Explorer)
LTX0000977,CUST0213,2024-11-17 00:00:00,Earn,528,BKG002992,Miles earned from flight booking (tier=Gold)
LTX0000978,CUST0111,2024-12-02 00:00:00,Earn,156,BKG003001,Miles earned from flight booking (tier=Silver)
LTX0000979,CUST0081,2025-01-02 00:00:00,Earn,177,BKG003005,Miles earned from flight booking (tier=Gold)
LTX0000980,CUST0026,2024-11-11 00:00:00,Earn,293,BKG003007,Miles earned from flight booking (tier=Explorer)
LTX0000981,CUST0168,2024-11-22 00:00:00,Earn,133,BKG003009,Miles earned from flight booking (tier=Explorer)
LTX0000982,CUST0083,2025-01-03 00:00:00,Earn,204,BKG003012,Miles earned from flight booking (tier=Explorer)
LTX0000983,CUST0081,2024-12-20 00:00:00,Earn,343,BKG003015,Miles earned from flight booking (tier=Gold)
LTX0000984,CUST0154,2024-11-26 00:00:00,Earn,520,BKG003017,Miles earned from flight booking (tier=Gold)
LTX0000985,CUST0223,2024-12-26 00:00:00,Earn,505,BKG003018,Miles earned from flight booking (tier=Silver)
LTX0000986,CUST0250,2025-01-06 00:00:00,Earn,728,BKG003022,Miles earned from flight booking (tier=Explorer)
LTX0000987,CUST0256,2024-12-07 00:00:00,Earn,181,BKG003025,Miles earned from flight booking (tier=Explorer)
LTX0000988,CUST0113,2024-12-05 00:00:00,Earn,228,BKG003031,Miles earned from flight booking (tier=Explorer)
LTX0000989,CUST0131,2024-12-25 00:00:00,Earn,281,BKG003032,Miles earned from flight booking (tier=Gold)
LTX0000990,CUST0028,2024-12-08 00:00:00,Earn,1228,BKG003033,Miles earned from flight booking (tier=Gold)
LTX0000991,CUST0147,2024-11-09 00:00:00,Earn,322,BKG003036,Miles earned from flight booking (tier=Explorer)
LTX0000992,CUST0170,2024-12-15 00:00:00,Earn,330,BKG003043,Miles earned from flight booking (tier=Silver)
LTX0000993,CUST0255,2024-11-10 00:00:00,Earn,207,BKG003045,Miles earned from flight booking (tier=Gold)
LTX0000994,CUST0251,2024-12-24 00:00:00,Earn,748,BKG003047,Miles earned from flight booking (tier=Explorer)
LTX0000995,CUST0190,2025-01-02 00:00:00,Earn,208,BKG003048,Miles earned from flight booking (tier=Explorer)
LTX0000996,CUST0194,2024-12-02 00:00:00,Earn,134,BKG003051,Miles earned from flight booking (tier=Silver)
LTX0000997,CUST0246,2024-12-09 00:00:00,Earn,128,BKG003053,Miles earned from flight booking (tier=Explorer)
LTX0000998,CUST0055,2024-12-04 00:00:00,Earn,94,BKG003057,Miles earned from flight booking (tier=Explorer)
LTX0000999,CUST0111,2024-12-02 00:00:00,Earn,171,BKG003058,Miles earned from flight booking (tier=Silver)
LTX0001000,CUST0136,2024-12-10 00:00:00,Earn,169,BKG003066,Miles earned from flight booking (tier=Silver)
LTX0001001,CUST0081,2024-12-06 00:00:00,Earn,242,BKG003067,Miles earned from flight booking (tier=Gold)
LTX0001002,CUST0018,2024-12-18 00:00:00,Earn,132,BKG003070,Miles earned from flight booking (tier=Silver)
LTX0001003,CUST0129,2024-11-18 00:00:00,Earn,112,BKG003071,Miles earned from flight booking (tier=Explorer)
LTX0001004,CUST0171,2024-12-17 00:00:00,Earn,313,BKG003073,Miles earned from flight booking (tier=Gold)
LTX0001005,CUST0026,2024-12-17 00:00:00,Earn,151,BKG003074,Miles earned from flight booking (tier=Explorer)
LTX0001006,CUST0047,2024-12-07 00:00:00,Earn,151,BKG003076,Miles earned from flight booking (tier=Silver)
LTX0001007,CUST0082,2024-12-15 00:00:00,Earn,138,BKG003077,Miles earned from flight booking (tier=Silver)
LTX0001008,CUST0256,2024-11-24 00:00:00,Earn,233,BKG003078,Miles earned from flight booking (tier=Explorer)
LTX0001009,CUST0186,2024-12-17 00:00:00,Earn,294,BKG003082,Miles earned from flight booking (tier=Explorer)
LTX0001010,CUST0084,2024-11-22 00:00:00,Earn,117,BKG003083,Miles earned from flight booking (tier=Silver)
LTX0001011,CUST0248,2024-12-21 00:00:00,Earn,151,BKG003084,Miles earned from flight booking (tier=Silver)
LTX0001012,CUST0200,2024-11-14 00:00:00,Earn,106,BKG003090,Miles earned from flight booking (tier=Explorer)
LTX0001013,CUST0167,2024-12-25 00:00:00,Earn,214,BKG003096,Miles earned from flight booking (tier=Silver)
LTX0001014,CUST0242,2024-11-15 00:00:00,Earn,292,BKG003097,Miles earned from flight booking (tier=Gold)
LTX0001015,CUST0121,2024-11-28 00:00:00,Earn,122,BKG003100,Miles earned from flight booking (tier=Explorer)
LTX0001016,CUST0227,2024-11-14 00:00:00,Earn,200,BKG003104,Miles earned from flight booking (tier=Gold)
LTX0001017,CUST0240,2024-12-24 00:00:00,Earn,70,BKG003107,Miles earned from flight booking (tier=Explorer)
LTX0001018,CUST0118,2024-11-19 00:00:00,Earn,68,BKG003112,Miles earned from flight booking (tier=Explorer)
LTX0001019,CUST0048,2024-12-10 00:00:00,Earn,370,BKG003113,Miles earned from flight booking (tier=Explorer)
LTX0001020,CUST0007,2025-01-06 00:00:00,Earn,132,BKG003114,Miles earned from flight booking (tier=Explorer)
LTX0001021,CUST0047,2024-12-22 00:00:00,Earn,122,BKG003116,Miles earned from flight booking (tier=Silver)
LTX0001022,CUST0111,2024-12-01 00:00:00,Earn,134,BKG003117,Miles earned from flight booking (tier=Silver)
LTX0001023,CUST0120,2024-11-29 00:00:00,Earn,107,BKG003119,Miles earned from flight booking (tier=Explorer)
LTX0001024,CUST0299,2025-01-02 00:00:00,Earn,202,BKG003122,Miles earned from flight booking (tier=Silver)
LTX0001025,CUST0186,2024-11-29 00:00:00,Earn,65,BKG003123,Miles earned from flight booking (tier=Explorer)
LTX0001026,CUST0151,2024-12-09 00:00:00,Earn,446,BKG003124,Miles earned from flight booking (tier=Gold)
LTX0001027,CUST0289,2024-11-13 00:00:00,Earn,92,BKG003125,Miles earned from flight booking (tier=Explorer)
LTX0001028,CUST0035,2024-12-14 00:00:00,Earn,176,BKG003133,Miles earned from flight booking (tier=Explorer)
LTX0001029,CUST0154,2024-12-06 00:00:00,Earn,519,BKG003135,Miles earned from flight booking (tier=Gold)
LTX0001030,CUST0106,2024-11-27 00:00:00,Earn,589,BKG003138,Miles earned from flight booking (tier=Explorer)
LTX0001031,CUST0198,2024-11-14 00:00:00,Earn,221,BKG003152,Miles earned from flight booking (tier=Silver)
LTX0001032,CUST0240,2024-12-03 00:00:00,Earn,299,BKG003154,Miles earned from flight booking (tier=Explorer)
LTX0001033,CUST0200,2024-11-23 00:00:00,Earn,121,BKG003157,Miles earned from flight booking (tier=Explorer)
LTX0001034,CUST0074,2024-11-13 00:00:00,Earn,289,BKG003159,Miles earned from flight booking (tier=Silver)
LTX0001035,CUST0296,2024-11-24 00:00:00,Earn,223,BKG003163,Miles earned from flight booking (tier=Explorer)
LTX0001036,CUST0227,2024-11-30 00:00:00,Earn,250,BKG003165,Miles earned from flight booking (tier=Gold)
LTX0001037,CUST0236,2024-11-27 00:00:00,Earn,162,BKG003166,Miles earned from flight booking (tier=Explorer)
LTX0001038,CUST0168,2024-12-03 00:00:00,Earn,283,BKG003167,Miles earned from flight booking (tier=Explorer)
LTX0001039,CUST0186,2024-11-21 00:00:00,Earn,306,BKG003179,Miles earned from flight booking (tier=Explorer)
LTX0001040,CUST0125,2024-12-23 00:00:00,Earn,168,BKG003180,Miles earned from flight booking (tier=Silver)
LTX0001041,CUST0279,2024-12-09 00:00:00,Earn,452,BKG003184,Miles earned from flight booking (tier=Gold)
LTX0001042,CUST0048,2024-11-22 00:00:00,Earn,144,BKG003193,Miles earned from flight booking (tier=Explorer)
LTX0001043,CUST0067,2024-12-22 00:00:00,Earn,670,BKG003194,Miles earned from flight booking (tier=Explorer)
LTX0001044,CUST0030,2024-11-26 00:00:00,Earn,231,BKG003196,Miles earned from flight booking (tier=Silver)
LTX0001045,CUST0169,2025-01-05 00:00:00,Earn,338,BKG003197,Miles earned from flight booking (tier=Silver)
LTX0001046,CUST0194,2024-11-15 00:00:00,Earn,412,BKG003198,Miles earned from flight booking (tier=Silver)
LTX0001047,CUST0240,2024-12-08 00:00:00,Earn,305,BKG003200,Miles earned from flight booking (tier=Explorer)
LTX0001048,CUST0250,2024-12-21 00:00:00,Earn,156,BKG003201,Miles earned from flight booking (tier=Explorer)
LTX0001049,CUST0001,2024-11-15 00:00:00,Earn,446,BKG003205,Miles earned from flight booking (tier=Gold)
LTX0001050,CUST0102,2024-11-17 00:00:00,Earn,210,BKG003207,Miles earned from flight booking (tier=Explorer)
LTX0001051,CUST0200,2024-12-12 00:00:00,Earn,252,BKG003208,Miles earned from flight booking (tier=Explorer)
LTX0001052,CUST0276,2024-11-22 00:00:00,Earn,146,BKG003210,Miles earned from flight booking (tier=Explorer)
LTX0001053,CUST0089,2024-11-30 00:00:00,Earn,293,BKG003211,Miles earned from flight booking (tier=Explorer)
LTX0001054,CUST0115,2025-01-04 00:00:00,Earn,152,BKG003213,Miles earned from flight booking (tier=Explorer)
LTX0001055,CUST0104,2024-12-15 00:00:00,Earn,314,BKG003218,Miles earned from flight booking (tier=Silver)
LTX0001056,CUST0018,2024-12-11 00:00:00,Earn,221,BKG003220,Miles earned from flight booking (tier=Silver)
LTX0001057,CUST0041,2024-12-14 00:00:00,Earn,248,BKG003221,Miles earned from flight booking (tier=Silver)
LTX0001058,CUST0028,2024-12-28 00:00:00,Earn,330,BKG003228,Miles earned from flight booking (tier=Gold)
LTX0001059,CUST0231,2025-01-06 00:00:00,Earn,404,BKG003229,Miles earned from flight booking (tier=Gold)
LTX0001060,CUST0239,2024-12-05 00:00:00,Earn,450,BKG003232,Miles earned from flight booking (tier=Silver)
LTX0001061,CUST0177,2024-11-24 00:00:00,Earn,180,BKG003235,Miles earned from flight booking (tier=Explorer)
LTX0001062,CUST0216,2024-12-08 00:00:00,Earn,254,BKG003242,Miles earned from flight booking (tier=Silver)
LTX0001063,CUST0272,2024-11-17 00:00:00,Earn,122,BKG003245,Miles earned from flight booking (tier=Explorer)
LTX0001064,CUST0104,2024-12-06 00:00:00,Earn,604,BKG003252,Miles earned from flight booking (tier=Silver)
LTX0001065,CUST0279,2024-11-28 00:00:00,Earn,178,BKG003254,Miles earned from flight booking (tier=Gold)
LTX0001066,CUST0122,2024-12-03 00:00:00,Earn,263,BKG003260,Miles earned from flight booking (tier=Explorer)
LTX0001067,CUST0185,2024-12-09 00:00:00,Earn,442,BKG003261,Miles earned from flight booking (tier=Explorer)
LTX0001068,CUST0057,2024-12-17 00:00:00,Earn,264,BKG003263,Miles earned from flight booking (tier=Explorer)
LTX0001069,CUST0257,2024-12-02 00:00:00,Earn,303,BKG003264,Miles earned from flight booking (tier=Explorer)
LTX0001070,CUST0083,2025-01-02 00:00:00,Earn,363,BKG003265,Miles earned from flight booking (tier=Explorer)
LTX0001071,CUST0296,2024-12-31 00:00:00,Earn,408,BKG003268,Miles earned from flight booking (tier=Explorer)
LTX0001072,CUST0032,2024-12-17 00:00:00,Earn,332,BKG003269,Miles earned from flight booking (tier=Explorer)
LTX0001073,CUST0198,2024-12-24 00:00:00,Earn,726,BKG003270,Miles earned from flight booking (tier=Silver)
LTX0001074,CUST0051,2024-12-17 00:00:00,Earn,130,BKG003271,Miles earned from flight booking (tier=Explorer)
LTX0001075,CUST0119,2024-12-11 00:00:00,Earn,250,BKG003272,Miles earned from flight booking (tier=Silver)
LTX0001076,CUST0256,2024-12-20 00:00:00,Earn,204,BKG003273,Miles earned from flight booking (tier=Explorer)
LTX0001077,CUST0053,2024-11-14 00:00:00,Earn,221,BKG003275,Miles earned from flight booking (tier=Explorer)
LTX0001078,CUST0144,2024-11-16 00:00:00,Earn,339,BKG003277,Miles earned from flight booking (tier=Explorer)
LTX0001079,CUST0216,2024-11-12 00:00:00,Earn,255,BKG003278,Miles earned from flight booking (tier=Silver)
LTX0001080,CUST0168,2024-12-13 00:00:00,Earn,176,BKG003279,Miles earned from flight booking (tier=Explorer)
LTX0001081,CUST0219,2024-11-23 00:00:00,Earn,145,BKG003284,Miles earned from flight booking (tier=Explorer)
LTX0001082,CUST0017,2024-12-31 00:00:00,Earn,212,BKG003291,Miles earned from flight booking (tier=Gold)
LTX0001083,CUST0168,2024-12-28 00:00:00,Earn,527,BKG003304,Miles earned from flight booking (tier=Explorer)
LTX0001084,CUST0018,2024-11-22 00:00:00,Earn,235,BKG003306,Miles earned from flight booking (tier=Silver)
LTX0001085,CUST0170,2025-01-07 00:00:00,Earn,335,BKG003307,Miles earned from flight booking (tier=Silver)
LTX0001086,CUST0276,2024-11-13 00:00:00,Earn,330,BKG003308,Miles earned from flight booking (tier=Explorer)
LTX0001087,CUST0119,2024-12-18 00:00:00,Earn,506,BKG003309,Miles earned from flight booking (tier=Silver)
LTX0001088,CUST0078,2024-12-30 00:00:00,Earn,361,BKG003311,Miles earned from flight booking (tier=Gold)
LTX0001089,CUST0229,2024-12-27 00:00:00,Earn,198,BKG003312,Miles earned from flight booking (tier=Explorer)
LTX0001090,CUST0157,2024-12-16 00:00:00,Earn,310,BKG003315,Miles earned from flight booking (tier=Silver)
LTX0001091,CUST0104,2024-12-02 00:00:00,Earn,1041,BKG003318,Miles earned from flight booking (tier=Silver)
LTX0001092,CUST0025,2025-01-08 00:00:00,Earn,414,BKG003322,Miles earned from flight booking (tier=Silver)
LTX0001093,CUST0299,2024-11-24 00:00:00,Earn,268,BKG003323,Miles earned from flight booking (tier=Silver)
LTX0001094,CUST0150,2024-12-04 00:00:00,Earn,432,BKG003324,Miles earned from flight booking (tier=Gold)
LTX0001095,CUST0237,2024-12-01 00:00:00,Earn,1269,BKG003326,Miles earned from flight booking (tier=Silver)
LTX0001096,CUST0039,2024-12-18 00:00:00,Earn,976,BKG003328,Miles earned from flight booking (tier=Silver)
LTX0001097,CUST0262,2024-12-06 00:00:00,Earn,1252,BKG003334,Miles earned from flight booking (tier=Explorer)
LTX0001098,CUST0148,2024-11-27 00:00:00,Earn,852,BKG003336,Miles earned from flight booking (tier=Explorer)
LTX0001099,CUST0200,2024-12-03 00:00:00,Earn,1661,BKG003339,Miles earned from flight booking (tier=Explorer)
LTX0001100,CUST0103,2025-01-01 00:00:00,Earn,1334,BKG003340,Miles earned from flight booking (tier=Silver)
LTX0001101,CUST0264,2024-12-18 00:00:00,Earn,1338,BKG003343,Miles earned from flight booking (tier=Silver)
LTX0001102,CUST0229,2024-12-18 00:00:00,Earn,958,BKG003344,Miles earned from flight booking (tier=Explorer)
LTX0001103,CUST0237,2024-12-30 00:00:00,Earn,1305,BKG003353,Miles earned from flight booking (tier=Silver)
LTX0001104,CUST0131,2024-12-09 00:00:00,Earn,2286,BKG003359,Miles earned from flight booking (tier=Gold)
LTX0001105,CUST0190,2024-12-26 00:00:00,Earn,1407,BKG003360,Miles earned from flight booking (tier=Explorer)
LTX0001106,CUST0220,2024-12-20 00:00:00,Earn,1616,BKG003362,Miles earned from flight booking (tier=Explorer)
LTX0001107,CUST0170,2024-11-18 00:00:00,Earn,811,BKG003363,Miles earned from flight booking (tier=Silver)
LTX0001108,CUST0007,2024-12-09 00:00:00,Earn,1388,BKG003364,Miles earned from flight booking (tier=Explorer)
LTX0001109,CUST0018,2024-12-06 00:00:00,Earn,1592,BKG003367,Miles earned from flight booking (tier=Silver)
LTX0001110,CUST0108,2024-11-24 00:00:00,Earn,1802,BKG003368,Miles earned from flight booking (tier=Gold)
LTX0001111,CUST0099,2025-01-02 00:00:00,Earn,546,BKG003372,Miles earned from flight booking (tier=Explorer)
LTX0001112,CUST0246,2024-12-09 00:00:00,Earn,1087,BKG003373,Miles earned from flight booking (tier=Explorer)
LTX0001113,CUST0098,2024-12-04 00:00:00,Earn,368,BKG003378,Miles earned from flight booking (tier=Gold)
LTX0001114,CUST0206,2024-12-12 00:00:00,Earn,336,BKG003381,Miles earned from flight booking (tier=Gold)
LTX0001115,CUST0188,2024-11-11 00:00:00,Earn,524,BKG003382,Miles earned from flight booking (tier=Silver)
LTX0001116,CUST0199,2024-11-29 00:00:00,Earn,172,BKG003386,Miles earned from flight booking (tier=Silver)
LTX0001117,CUST0112,2024-11-10 00:00:00,Earn,222,BKG003387,Miles earned from flight booking (tier=Explorer)
LTX0001118,CUST0150,2024-12-26 00:00:00,Earn,502,BKG003390,Miles earned from flight booking (tier=Gold)
LTX0001119,CUST0081,2024-11-28 00:00:00,Earn,988,BKG003394,Miles earned from flight booking (tier=Gold)
LTX0001120,CUST0083,2024-12-04 00:00:00,Earn,262,BKG003395,Miles earned from flight booking (tier=Explorer)
LTX0001121,CUST0023,2024-11-11 00:00:00,Earn,197,BKG003401,Miles earned from flight booking (tier=Explorer)
LTX0001122,CUST0250,2024-11-26 00:00:00,Earn,162,BKG003402,Miles earned from flight booking (tier=Explorer)
LTX0001123,CUST0170,2024-12-12 00:00:00,Earn,388,BKG003409,Miles earned from flight booking (tier=Silver)
LTX0001124,CUST0254,2024-12-10 00:00:00,Earn,310,BKG003411,Miles earned from flight booking (tier=Explorer)
LTX0001125,CUST0031,2024-11-21 00:00:00,Earn,358,BKG003413,Miles earned from flight booking (tier=Gold)
LTX0001126,CUST0167,2024-12-23 00:00:00,Earn,913,BKG003419,Miles earned from flight booking (tier=Silver)
LTX0001127,CUST0199,2024-11-19 00:00:00,Earn,1071,BKG003424,Miles earned from flight booking (tier=Silver)
LTX0001128,CUST0134,2024-12-10 00:00:00,Earn,399,BKG003425,Miles earned from flight booking (tier=Silver)
LTX0001129,CUST0030,2024-11-17 00:00:00,Earn,450,BKG003430,Miles earned from flight booking (tier=Silver)
LTX0001130,CUST0113,2024-12-19 00:00:00,Earn,235,BKG003432,Miles earned from flight booking (tier=Explorer)
LTX0001131,CUST0293,2025-01-07 00:00:00,Earn,314,BKG003434,Miles earned from flight booking (tier=Explorer)
LTX0001132,CUST0279,2025-01-02 00:00:00,Earn,356,BKG003436,Miles earned from flight booking (tier=Gold)
LTX0001133,CUST0129,2024-12-29 00:00:00,Earn,265,BKG003441,Miles earned from flight booking (tier=Explorer)
LTX0001134,CUST0145,2024-12-21 00:00:00,Earn,626,BKG003443,Miles earned from flight booking (tier=Gold)
LTX0001135,CUST0047,2024-12-09 00:00:00,Earn,214,BKG003446,Miles earned from flight booking (tier=Silver)
LTX0001136,CUST0237,2024-11-15 00:00:00,Earn,438,BKG003447,Miles earned from flight booking (tier=Silver)
LTX0001137,CUST0293,2024-12-25 00:00:00,Earn,122,BKG003452,Miles earned from flight booking (tier=Explorer)
LTX0001138,CUST0145,2024-12-27 00:00:00,Earn,141,BKG003453,Miles earned from flight booking (tier=Gold)
LTX0001139,CUST0206,2024-12-27 00:00:00,Earn,220,BKG003454,Miles earned from flight booking (tier=Gold)
LTX0001140,CUST0195,2024-12-01 00:00:00,Earn,201,BKG003456,Miles earned from flight booking (tier=Gold)
LTX0001141,CUST0113,2024-12-13 00:00:00,Earn,142,BKG003457,Miles earned from flight booking (tier=Explorer)
LTX0001142,CUST0025,2024-12-03 00:00:00,Earn,155,BKG003461,Miles earned from flight booking (tier=Silver)
LTX0001143,CUST0190,2024-12-05 00:00:00,Earn,143,BKG003462,Miles earned from flight booking (tier=Explorer)
LTX0001144,CUST0220,2024-12-12 00:00:00,Earn,116,BKG003464,Miles earned from flight booking (tier=Explorer)
LTX0001145,CUST0154,2024-12-09 00:00:00,Earn,136,BKG003465,Miles earned from flight booking (tier=Gold)
LTX0001146,CUST0170,2024-12-04 00:00:00,Earn,245,BKG003469,Miles earned from flight booking (tier=Silver)
